"source_uid"	"sentno"	"latin"	"english"	"korean"	"cefr_level"	"difficulty_score"	"domain"	"topic"	"genre"	"speech_act"	"register"	"context_dependency"	"processing_flags"	"enrichment_state"
"madoran-s6-sentno-0769"	"769"	"ijw ib7rw w ishrwa w mmb3d fik i3airw ."	"The speaker says that they go swimming and stay up late, but afterward they insult or mock the addressee; the social context is unclear."	"화자는 사람들이 수영을 하고 밤늦게까지 놀지만 그 뒤 상대를 헐뜯거나 놀린다고 말해요. 사회적 맥락은 불분명해요."	"B2"	"60"	"daily_life"	"swimming_late_night_and_mockery"	"conversation"	"complaint"	"colloquial"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0770"	"770"	"malki ia whran ? ! ! 7washk hdmwhm w liswfnir di3whm . bnt whran bnkwtha w ghashiha w kshfa khatiha msna faldar w 7sltw klshi fiha"	"A lament about Oran says that its haouch or old homes were demolished and its future was wasted; an Oran woman and crowded household images are praised and criticized in dense colloquial language."	"오랑에 대한 탄식은 옛 주거지나 집들이 허물어지고 미래가 망가졌다고 말해요. 오랑 여인과 붐비는 집안의 모습이 조밀한 구어체로 칭찬과 비판을 받아요."	"C1"	"78"	"history"	"oran_demolished_homes_and_woman"	"proverb"	"opinion"	"mixed"	"high"	"idiom_culture|long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-0771"	"771"	"mrza9 rak jaibni hna bash thdli had hdra . zinw mtkt3lish hdra w khlini nfhmk . ki daira hadi tbi3 lna darna w t9wli mtkt3lish hdra khlitk tbi3 lwata drwk baghi tbi3 lna darna"	"Marzak is challenged about bringing the speaker there and starting this discussion. The speaker says the villa or house is being sold and objects to selling their home."	"마르자크가 화자를 여기 데려와 이런 말을 하게 한 이유를 따져요. 화자는 별장이나 집을 팔려 한다며 자기들의 집을 파는 데 반대해요."	"B2"	"60"	"housing"	"dispute_over_selling_family_home"	"conversation"	"complaint"	"mixed"	"high"	"long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-0772"	"772"	"s7a brka ma dir ftbhdil nas raha tsm3 fina . sha dkhlni fnas rak 3rf sha sra fi had shhr w la ?"	"The speaker asks them to stop humiliating the family because people can hear them, and says the speaker knows what happened this month; the relation to outsiders is unclear."	"화자는 사람들이 듣고 있으니 가족을 망신시키는 일을 그만하라고 해요. 이번 달에 무슨 일이 있었는지는 화자가 알고 있다며 외부 사람들과의 관계는 불분명하게 남겨요."	"B2"	"60"	"family_relationships"	"family_argument_about_public_shame"	"conversation"	"warning"	"mixed"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0773"	"773"	"khsrna bwna w bwnk siztna shrka w drwk baghi tbi3 lna darna n93dw bla dar w la shah ."	"The speakers say they lost their father and their business or company, and now someone wants to sell their home, leaving them without a house or anything else."	"화자들은 아버지와 사업이나 회사를 잃었고, 이제 누군가 집까지 팔려 해 집도 아무것도 없이 남게 된다고 말해요."	"B2"	"60"	"housing"	"loss_of_business_and_home"	"conversation"	"complaint"	"mixed"	"high"	"long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-0774"	"774"	"3ndk 7l wkhdakhr mdhli . mshi mshklti hadi nta l9a 7l bash tbi3 darna ghir 9l3ha mn rask ."	"One person asks for another solution, while the other says selling the house is not their problem and tells them to get the idea of selling it out of their head."	"한 사람은 다른 해결책을 달라고 하고, 다른 사람은 집을 파는 일은 자신의 문제가 아니니 그 생각을 머리에서 지우라고 해요."	"B2"	"60"	"housing"	"rejecting_a_home_sale_solution"	"conversation"	"request"	"colloquial"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0775"	"775"	"ia zinw bshwia w khlini nfhmk msh9a9sh t93d tibs fi rask fila kbira bzaf mn9dwsh 3la msarifha ma n9dwsh mamba n9wha ."	"Zino is asked to slow down and listen. The speaker argues that the very large villa is too expensive to maintain and that even renovating it is unaffordable."	"지노에게 천천히 자신을 이해하게 해 달라고 해요. 아주 큰 별장은 유지비가 너무 많이 들고 수리조차 감당할 수 없다고 주장해요."	"B2"	"60"	"housing"	"villa_maintenance_costs"	"conversation"	"complaint"	"colloquial"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0776"	"776"	"ana 9lt khlina nbi3w fila w nshrw dar sghira ana wiak 3la 7sabna w drahm ali b9aw ndirw bihm kash brwji ndwrw bih shwia bilama w9fna 3la kr3ina ."	"The speaker proposes selling the villa, buying a smaller home for the two of them, and using the remaining money for a small project so they can get back on their feet."	"화자는 별장을 팔고 둘이 살 작은 집을 사며, 남은 돈으로 작은 사업을 해 다시 자립하자고 제안해요."	"B2"	"60"	"housing"	"selling_villa_and_restarting"	"conversation"	"suggestion"	"mixed"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0777"	"777"	"aia ndirw bli hda hw 7l tbi3ha fzwj mlaiir ? 3lah l9it shari wkhdakhwr w 9lt la . ai darna shaba w jaia fi blasa shaba t7tha fi wad knis tjiblk 10 nwrmal ."	"The speaker accepts that selling may be a solution but questions a price of two billion. They say the beautiful house in a good location could be listed on Ouedkniss and bring ten, normally."	"화자는 매도가 해결책일 수는 있지만 20억 가격을 묻고, 좋은 곳의 아름다운 집을 우드키니스에 올리면 보통 100억은 받을 수 있다고 말해요."	"B2"	"60"	"housing"	"villa_price_and_ouedkniss_listing"	"conversation"	"information"	"mixed"	"high"	"code_switching|source_ambiguity"	"flagged"
"madoran-s6-sentno-0778"	"778"	"ia mkansh albi3 mkansh ali 3tana rana fi khms shhr w 7na n9ar3w maknsh r7t 3nd ajwns aimwbliagh 9ali mkansh mkansh ali bgha ishriha l9ina shari mili9sh nbdlwh ."	"The speaker says there has been no sale despite five months of searching through a real-estate agency. They found a buyer but the buyer was not suitable and had to be replaced."	"화자는 5개월 동안 부동산 중개업소를 찾아다녔지만 팔리지 않았다고 해요. 구매자를 찾았지만 적합하지 않아 바꿔야 했다고 말해요."	"B2"	"60"	"housing"	"failed_real_estate_sale"	"conversation"	"complaint"	"mixed"	"high"	"code_switching|long_source|source_ambiguity"	"flagged"
