"source_uid"	"sentno"	"latin"	"english"	"korean"	"cefr_level"	"difficulty_score"	"domain"	"topic"	"genre"	"speech_act"	"register"	"context_dependency"	"processing_flags"	"enrichment_state"
"madoran-s6-sentno-0321"	"321"	"b3d sntin m3 khdma . lrani jbt drahm . aia t3twni ntzwj bntkm wah rana 9ablin rw7 atzwjha"	"After two years of work, I have brought the money. So, will you let me marry your daughter? Yes, we agree. Go and marry her."	"2년 동안 일한 끝에 돈을 마련했어요. 그럼 따님과 결혼하게 해 주시겠어요? 그래, 우리는 동의한다. 가서 그녀와 결혼해."	"B1"	"48"	"family_relationships"	"marriage_agreement"	"conversation"	"agreement"	"colloquial"	"medium"	""	"draft"
"madoran-s6-sentno-0322"	"322"	"h 7shinhalh awl iwm b3d zwji w akhira wliti mrta ajml nhar fi 7iati w ana tani rajli wdrwk rw7i diri ftwr wah bs7 ndwsh w nji ndirh awk ."	"The opening phrase, h 7shinhalh, is an unclear colloquial expression. The rest says: on the first day after my marriage, and finally you became my wife, the most beautiful day of my life. Me too, my husband. Now go and make breakfast. Yes, but I will shower and come make it, okay?"	"첫 구절 h 7shinhalh는 뜻이 불분명한 구어 표현이야. 나머지는 결혼 다음 날, 드디어 당신이 내 아내가 되었고 내 인생에서 가장 아름다운 날이라는 말이야. 나도 그래, 여보. 이제 가서 아침을 만들어. 그래, 하지만 샤워하고 와서 만들게, 알겠지?"	"B2"	"62"	"family_relationships"	"newlywed_domestic_exchange"	"conversation"	"narration"	"colloquial"	"high"	"context_heavy|source_ambiguity"	"flagged"
"madoran-s6-sentno-0323"	"323"	"ki khrjt 9alha shkwn nta wmin jit ? w shkwn jabk ?"	"When she came out, he said to her, Who are you and where did you come from? And who brought you?"	"그녀가 나오자 그가 그녀에게 말했다. 너 누구고 어디서 왔어? 그리고 누가 널 데려왔어?"	"A2"	"36"	"family_relationships"	"unexpected_encounter"	"conversation"	"question"	"colloquial"	"low"	""	"draft"
"madoran-s6-sentno-0324"	"324"	"9atlh ana ghi mrtk m3rftnish ghi min 9l3t mkiaj 9al 7shawhli wlad 7ram mdwli jilali b 250 mliwn allh la trb7hm rw7i khrji 3lia ."	"She told him, I am only your wife. You did not recognize me just because I removed my makeup. He said, Those damned people did this to me; they gave me Jilali for 250 million. May God not reward them. Get out of my sight."	"그녀가 그에게 말했어. 난 그냥 네 아내야. 내가 화장을 지웠다고 못 알아본 거야? 그가 말했어. 그 망할 사람들이 내게 이런 짓을 했어. 그들은 2억 5천만에 질랄리를 내게 줬어. 하느님이 그들에게 상을 주지 않기를. 내 눈앞에서 나가."	"B2"	"70"	"family_relationships"	"makeup_disguise_and_anger"	"conversation"	"complaint"	"mixed"	"high"	"idiom_culture|source_ambiguity"	"flagged"
"madoran-s6-sentno-0325"	"325"	"fr9 bin 9awria w jzairia . 9awria ki tji twld idwha lsbitar tl9a rjlha shadha mn idha w hi t9wlh jak jwfi mwghigh . jw bw ba"	"The difference between a European woman and an Algerian woman: when a European woman goes to give birth, they take her to the hospital; you find a man holding her hand while she says, Jacques, I am going to die; I cannot. The remaining French-like expression is unclear."	"유럽 여성과 알제리 여성의 차이야. 유럽 여성이 출산하러 가면 병원으로 데려가고, 남자가 그녀의 손을 잡고 있어. 그녀는 자크, 나 죽을 것 같아, 못 하겠어라고 말해. 나머지 프랑스어 같은 표현은 불분명해."	"C1"	"76"	"health"	"cultural_comparison_childbirth"	"narrative"	"description"	"mixed"	"high"	"code_switching|context_heavy|source_ambiguity"	"flagged"
"madoran-s6-sentno-0326"	"326"	"w hw i9wlha tnfsi ghsbigh bian bibi tw fa bian w 3i t9wlh awmwn diw . jak rani mdrara li dwlwgh bzaf"	"And he tells her, Breathe, everything is fine, while she keeps saying, Oh my God. She says that she is in a great deal of pain from the labor; the remaining expression is unclear."	"그는 그녀에게 숨 쉬어, 다 괜찮아라고 말해. 그녀는 계속 오 마이 갓이라고 해. 진통 때문에 너무 아프다고 말하는데, 나머지 표현은 불분명해."	"B2"	"66"	"health"	"childbirth_pain_comparison"	"narrative"	"description"	"mixed"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0327"	"327"	"w hw i9wlha nw mwn bibi tw fa bian rani m3ak afik twa twjwgh ."	"And he tells her, No, my baby, you are doing well. I am with you, with you forever."	"그는 그녀에게 말해. 아니야, 자기야, 잘하고 있어. 내가 너와 함께 있어, 영원히 함께할게."	"B1"	"43"	"family_relationships"	"reassurance_during_childbirth"	"conversation"	"suggestion"	"colloquial"	"low"	""	"draft"
"madoran-s6-sentno-0328"	"328"	"drwk aljzaa 'ria dija tkwn nwrmal 7ta ti7 w tz9i 3bd9a 3bd9a hw ijri mskin irfdha fi klwndistan llsbitar ki tl79 inzlwha 3la kr3iha imshwha kash 400 mtr bash tl79 lighjwns w hi t3it lrbi li khl9ha"	"Now an Algerian woman is normal at first, until she falls and cries out, 3bd9a, 3bd9a, repeatedly. The poor man runs and carries her in a clandestine or unofficial vehicle to the hospital. When she arrives, they set her down on her feet and walk her about 400 meters so she can reach the emergency department; she cries out to the Creator who made her. The exact wording of the repeated cry remains unclear."	"알제리 여성은 처음에는 멀쩡하다가 쓰러져 3bd9a, 3bd9a라고 계속 외쳐. 불쌍한 남자가 달려가 비공식 운송 차량에 그녀를 태워 병원으로 데려가. 도착하면 그녀를 두 발로 세워 응급실에 가도록 약 400미터를 걷게 하고, 그녀는 자신을 창조한 창조주에게 외쳐. 반복되는 외침의 정확한 표현은 불분명해."	"C1"	"82"	"health"	"childbirth_emergency_comparison"	"narrative"	"narration"	"mixed"	"high"	"context_heavy|long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-0329"	"329"	"w rajlha i9wlha askti fatima bhdltina w hi tdb7 mskina w 3bd9a itb3 wism3 fi d3awi shr ia 3bd9a allh la trb7k ia 3bd9a nta sbabi ia 3bd9a lwkan 3lbali ma ndirhash ia 3bd9a rw7 allh i3tik drba"	"And her husband tells her, Be quiet, Fatima, you have humiliated us. She keeps screaming in pain, and 3bd9a follows and hears curses: May God not reward you, 3bd9a. You are the reason for this, 3bd9a. If I had known, I would not have done it. 3bd9a, may God strike you."	"그녀의 남편은 말해. 조용히 해, 파티마, 우리 망신 다 시켰어. 그녀는 계속 아파서 비명을 지르고, 3bd9a가 따라가며 욕설을 들어. 3bd9a야, 하느님이 너에게 상을 주지 않기를. 네가 이 일의 원인이야. 알았더라면 하지 않았을 거야. 3bd9a야, 하느님이 너를 치시길."	"B2"	"78"	"health"	"childbirth_family_complaint"	"narrative"	"complaint"	"mixed"	"high"	"idiom_culture|long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-0330"	"330"	"ki idkhlwha bash ijbdw bibi il9awha fi ns ladat mazlha shhrin bash twld n7ir h ."	"When they take her in to bring out the baby, they find her in an unclear stage of the process, with two months still remaining before she gives birth. I am astonished."	"아기를 꺼내려고 그녀를 데려갔는데, 아직 과정의 어느 단계인지 불분명하고 출산까지 두 달이나 남은 상태였대. 정말 놀라워."	"B2"	"61"	"health"	"pregnancy_misjudgment"	"narrative"	"exclamation"	"colloquial"	"medium"	"source_ambiguity"	"flagged"
