"source_uid"	"sentno"	"latin"	"english"	"korean"	"cefr_level"	"difficulty_score"	"domain"	"topic"	"genre"	"speech_act"	"register"	"context_dependency"	"processing_flags"	"enrichment_state"
"madoran-s6-sentno-0385"	"385"	"nkhltw klshi fi r7ba w nmksihm 9a3 fi r7ba . 7rira li rah fwf nar hadia tbda tghli n7tw l7m ta3na taib w njibw dik drsa nkhltw mli7 dik drsa w nkbwha f7rira"	"We mix everything in a blender and blend it all. The harira on low heat starts to boil; we add our cooked meat, bring the seasoning paste, mix the paste well, and pour it into the harira."	"모든 것을 믹서에 넣고 잘 갈아요. 약한 불에 올린 하리라가 끓기 시작하면 익힌 고기를 넣고 양념장을 가져와 잘 섞은 뒤 하리라에 부어요."	"B2"	"60"	"food"	"harira_blending_and_seasoning"	"recipe"	"command"	"colloquial"	"high"	"long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-0386"	"386"	"w nkhltw klshi w mnb3d nkhlw tshisha ta3na tib lrb3 sa3a haka w ntfw 3liha tkhrj mtrt9a w bnina ."	"Mix everything, then let the tchicha cook like that for about fifteen minutes and turn off the heat. It comes out thick and delicious; the exact adjective is colloquial."	"모든 것을 섞은 다음 치샤를 그렇게 15분 정도 익히고 불을 꺼요. 걸쭉하고 맛있게 되는데, 정확한 표현은 구어체라 불분명해요."	"B1"	"45"	"food"	"harira_tchicha_final_cooking"	"recipe"	"command"	"colloquial"	"medium"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0387"	"387"	"7na haka ndirwha m9wma w tshd w9t bs7 tkhrj ghaia 7na frmdan hi s7 tji hi w bwrak bkfta w la djaj w slata w khtratsh flfla m9lia tshkshwka khtratsh ndirw kish ghratan khtratsh tajin bzitwn 7lw tabla mkhmla frmdan w braka tnzl"	"This is how we make it rich and let it take time, but it comes out excellent. In Ramadan we serve it with bourek filled with kefta or chicken, salad, sometimes fried peppers or chakchouka, sometimes a gratin, and sometimes a sweet-olive tajine: a lavish Ramadan table, with blessings descending."	"우리는 이렇게 재료를 풍성하게 넣고 시간을 들여 만들지만 정말 훌륭하게 나와요. 라마단에는 케프타나 닭고기를 넣은 부레크, 샐러드, 때로는 튀긴 고추나 샥슈카, 때로는 그라탱, 또 때로는 달콤한 올리브 타진과 함께 내요. 풍성한 라마단 식탁이고 축복이 내려와요."	"B2"	"65"	"food"	"ramadan_harira_table"	"expository"	"description"	"colloquial"	"high"	"idiom_culture|long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-0388"	"388"	"bash diri shrmwla t3 krwta n9i krwta w 9t3iha dwar dwar ml7iha rabi thwm w 9sbr w m3dnws fi r7ba"	"To make carrot chermoula, clean the carrots and cut them into rounds. Salt them, then blend garlic, coriander, and parsley together."	"당근 셰르물라를 만들려면 당근을 씻어 동그랗게 썰어요. 소금에 절이고 마늘, 고수, 파슬리를 함께 갈아요."	"A2"	"34"	"food"	"carrot_chermoula_preparation"	"recipe"	"command"	"colloquial"	"low"	""	"draft"
"madoran-s6-sentno-0389"	"389"	"9dbi 9dra w diri fiha ma' w frghi dik krwta biha bswal7ha fkskas wkhliha tfwr"	"Take a pot, put water in it, pour the carrots with their ingredients into the couscoussier, and let them steam."	"냄비에 물을 넣고 재료를 버무린 당근을 쿠스쿠시에 넣어 쪄요."	"A2"	"32"	"food"	"carrot_steaming"	"recipe"	"command"	"neutral"	"low"	""	"draft"
"madoran-s6-sentno-0390"	"390"	"ki tfwrwkhri 9dra w 9bdi m9la diri shwia zit w frghiha fiha w diri shwia kmwn w krwia 9bdi 9arfw w 93di mrsi w7d 10 d9ai9 w tfi w ghtiha bbla3 w shhia tiba ."	"When they have steamed, take the pot and a frying pan, add a little oil, pour the carrots into it, and add cumin and caraway. Take a cinnamon stick, leave it for about ten minutes, then turn off the heat, cover it, and enjoy your meal."	"당근이 쪄지면 냄비와 프라이팬을 준비해 기름을 조금 두르고 당근을 넣어요. 쿠민과 캐러웨이를 넣고 계피 스틱도 넣어 약 10분 두었다가 불을 끄고 덮어요. 맛있게 드세요."	"B1"	"48"	"food"	"carrot_chermoula_seasoning"	"recipe"	"command"	"colloquial"	"medium"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0391"	"391"	"wfa' bghit ns9sik hdik klmar brwz li drtiha bghit laghwsat ki drtilha ghi bshwia baghia ndirha jat fkhatri ."	"Wafa, I wanted to ask you about the squid with rice that you made. I want the sauce or seasoning you put in it and how you made it; I felt like making it too."	"와파, 네가 만든 밥을 넣은 오징어에 대해 물어보고 싶었어. 거기에 넣은 소스나 양념을 어떻게 만들었는지 알고 싶어. 나도 만들어 보고 싶었거든."	"B1"	"55"	"food"	"stuffed_squid_recipe_request"	"interview"	"request"	"colloquial"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0392"	"392"	"wah shwfi twjdi kilw t3 klmar tn9ih 9a3 mn dakhl w mn bra w wkhrih 3la jha"	"Yes, look: prepare one kilogram of squid, clean it completely inside and outside, and set it aside."	"그래, 봐. 오징어 1킬로그램을 준비해서 안팎을 깨끗이 손질한 뒤 옆에 두어요."	"A2"	"30"	"food"	"squid_cleaning"	"recipe"	"command"	"colloquial"	"low"	""	"draft"
"madoran-s6-sentno-0393"	"393"	"w tibi ghrfia t3 rwz ghaia rwz bshwia ml7 sfih w diri fih shwia m3dnws w 9sbr w7rwr w shwia kmwn w shwia t3 flfla 7mra w ftita z3fran 9a3 ftita ftita w thlat snifat twm mrabiin w tkhltihm 9a3 m3 b3d"	"Cook a bowl of rice with a little salt, drain it, and add some parsley, coriander, hot pepper, cumin, red pepper, and a pinch of saffron. Add three peeled garlic cloves and mix everything together."	"밥 한 그릇을 소금을 조금 넣어 지은 뒤 물기를 빼요. 파슬리, 고수, 매운 고추, 쿠민, 붉은 고추, 사프란 한 꼬집과 껍질을 벗긴 마늘 세 쪽을 넣고 모두 섞어요."	"B1"	"55"	"food"	"stuffed_squid_rice_filling"	"recipe"	"command"	"colloquial"	"medium"	""	"draft"
"madoran-s6-sentno-0394"	"394"	"w t9dbi kl klmar t3mrha blfakhs t3 rwz w tbl3iha bkirdwn ."	"Fill each squid with the rice stuffing and close it with a toothpick."	"오징어 하나하나에 밥소를 채우고 이쑤시개로 닫아요."	"A2"	"38"	"food"	"stuffed_squid_filling"	"recipe"	"command"	"neutral"	"low"	""	"draft"
"madoran-s6-sentno-0395"	"395"	"kili raki tkhiti fiha bash mtkhrjsh lafakhs 9dbi kikwta w rabi 7ba bsl w khms snifat t3 thwm itrabw m3 b3d w diri zwj mgharf makla zit w 9lihm w zidi m3ahm tlt 7bat tmatis mrabiin w 9lihm 9a3"	"While you are sealing them so the stuffing does not come out, take a pressure cooker. Grate one onion and five garlic cloves, sauté them in two tablespoons of oil, add three grated tomatoes, and fry everything."	"밥소가 나오지 않도록 오징어를 닫는 동안 압력솥을 준비해요. 양파 한 개와 마늘 다섯 쪽을 갈아 기름 두 큰술에 볶고, 간 토마토 세 개를 넣어 모두 볶아요."	"B1"	"50"	"food"	"stuffed_squid_sauce_base"	"recipe"	"command"	"colloquial"	"high"	"long_source"	"draft"
