"source_uid"	"sentno"	"latin"	"english"	"korean"	"cefr_level"	"difficulty_score"	"domain"	"topic"	"genre"	"speech_act"	"register"	"context_dependency"	"processing_flags"	"enrichment_state"
"madoran-s6-sentno-0833"	"833"	"hawla tlifwnk w mfati7 t3 fila t7wli . shwala ? wdrthm ? askt mshi 9tlk mt3itsh ?"	"The speaker mentions the listener's phone and the villa keys, asks what happened to them, and tells the listener to be quiet after reminding them not to call. The exact action in the opening fragment is uncertain; no stranger is added."	"화자는 상대의 전화기와 별장 열쇠를 언급하고 그것들이 어떻게 되었는지 물은 뒤, 전화하지 말라고 일렀잖느냐며 조용히 하라고 해요. 첫 부분의 정확한 행동은 불확실하게 두고 낯선 사람을 추가하지 않아요."	"B2"	"60"	"crime_safety"	"coercive_control_of_phone_and_villa_keys"	"conversation"	"command"	"offensive"	"high"	"long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-0834"	"834"	"ani nhdr m3ak ghir bal39l . ri7 w asm3ni mli7 a9sm ballh w tbwji w la tl79ni ki nkhrj a9sm ballh ndb7k fhmtni ? aia rwl sa7bi ."	"The speaker says they are speaking rationally and tells the listener to sit and listen carefully. They threaten to kill the listener if the listener moves or follows them when they leave, then tell a friend to move away; the threat is preserved as source content."	"화자는 이성적으로 말하고 있다며 앉아서 잘 들으라고 해요. 자신이 나갈 때 상대가 움직이거나 따라오면 죽이겠다고 위협한 뒤, 친구에게 물러나라고 해요. 위협은 원문 내용으로 보존해요."	"C1"	"86"	"crime_safety"	"threat_after_coercive_encounter"	"conversation"	"warning"	"offensive"	"high"	"long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-0835"	"835"	"dlila 7mbwk 3sili tabla ta3i nrw7 nmsht sh3ri 3nd nriman w n3awd nwli ."	"The speaker asks Dalila to watch the speaker's table while the speaker goes to comb their hair at Nariman's place and returns."	"화자는 달릴라에게 자기 테이블을 봐 달라고 하고, 나리만에게 머리를 빗으러 갔다가 돌아오겠다고 해요."	"B2"	"60"	"daily_life"	"hair_appointment_and_table_watch"	"conversation"	"request"	"colloquial"	"medium"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0836"	"836"	"ia bnti shaila hadi nriman rai7tlha sba7 allh tmshtlk sh3rk mmshttish ? stft7i 9bl ."	"The speaker asks why the addressee is carrying this item to Nariman in the morning and says Nariman could have combed the addressee's hair; the place will open first. The speaker's gender is not established."	"화자는 상대가 왜 아침에 이 물건을 나리만에게 들고 가느냐고 묻고, 나리만이 상대의 머리를 빗어 줄 수도 있었다고 말해요. 그곳이 먼저 문을 열 것이라고 덧붙여요. 화자의 성별은 확정하지 않아요."	"B2"	"60"	"daily_life"	"morning_hair_arrangement"	"conversation"	"question"	"colloquial"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0837"	"837"	"mnbtash ma 9bl ma ijw li kliwn . dlila a7rzi kash w7da tkhltli fsl3a ta3i iah ."	"The first fragment says that the speaker will not be late before the clients arrive, although its exact wording is uncertain. The speaker then tells Dalila to watch out for anyone who might mix something into the speaker's goods."	"첫 부분은 손님들이 오기 전에 화자가 늦지 않을 것이라는 뜻으로 보이지만 정확한 표현은 불확실해요. 이어 달릴라에게 누군가 자기 물건에 무엇인가를 섞지 않도록 조심하라고 해요."	"B2"	"60"	"shopping"	"protecting_goods_before_clients_arrive"	"conversation"	"warning"	"colloquial"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0838"	"838"	"s7a khti rw7i . nrian sba7 khir . sba7 khir 7bibti kiraki ? ghaia ."	"The speaker says goodbye to a female addressee and wishes her a good morning. The addressee returns the greeting and asks how the speaker is; the speaker answers that they are fine. The speaker's gender is not established."	"화자는 여성 상대에게 작별 인사를 하고 좋은 아침이 되라고 해요. 상대가 인사를 돌려주며 화자는 어떠냐고 묻고, 화자는 괜찮다고 답해요. 화자의 성별은 확정하지 않아요."	"B2"	"60"	"daily_life"	"sisterly_greeting_and_wellbeing"	"conversation"	"greeting"	"colloquial"	"medium"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0839"	"839"	"malki sha ki tshwfi . walw walw . kifah walw ? mnb3d nfhmk arwa7i w9fi hna dr9ini ghadi nfri w7d swal7 w n3awd nwli ."	"One person asks what is wrong when the other says nothing is wrong. They tell her to come and wait there while they go handle some matters and return."	"한 사람이 아무 일도 없다는 상대에게 무슨 일이냐고 물어요. 자신이 일을 처리하고 돌아오는 동안 이곳에 와서 기다리라고 해요."	"B2"	"60"	"daily_life"	"reassurance_and_brief_errand"	"conversation"	"request"	"colloquial"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-0840"	"840"	"ia fta7 ia rza9 shwfi nti kash nhar ghadi tbasini bkhdaimk hadw . 7mbwk nriman had khtra w saii . aia s7a ."	"An exclamation to God asks the woman to look and warns that one day she may be driven crazy by these services or jobs. The speaker insists that Nariman should handle this time, then says goodbye."	"하느님을 부르며 여성이 이것을 보라고 하고, 언젠가 이런 일이나 서비스 때문에 미칠 수도 있다고 말해요. 이번에는 나리만이 맡아야 한다고 강조한 뒤 작별해요."	"B2"	"60"	"daily_life"	"frustration_with_services_and_hair_work"	"conversation"	"complaint"	"colloquial"	"high"	"idiom_culture|source_ambiguity"	"flagged"
"madoran-s6-sentno-0841"	"841"	"lia rw7i rbi ishlk . ha bnat li 3ndhm zhrt7sb ana ."	"The speaker wishes the listener well and remarks that some girls seem to have good fortune."	"화자는 상대의 앞날을 빌어 주고, 어떤 여자들은 운이 좋은 것 같다고 말해요."	"A2"	"22"	"daily_life"	"blessing_and_good_fortune"	"conversation"	"wish"	"neutral"	"low"	""	"draft"
"madoran-s6-sentno-0842"	"842"	"li rak tsalhm jabwlk drahm ?"	"The speaker asks the listener whether the people the listener is asking have brought the listener money."	"화자는 상대에게 상대가 묻고 있는 사람들이 상대에게 돈을 가져왔는지 물어요."	"B2"	"60"	"finance"	"asking_about_money_delivery"	"conversation"	"question"	"colloquial"	"medium"	"source_ambiguity"	"flagged"
