"source_uid"	"sentno"	"latin"	"english"	"korean"	"cefr_level"	"difficulty_score"	"domain"	"topic"	"genre"	"speech_act"	"register"	"context_dependency"	"processing_flags"	"enrichment_state"
"madoran-s6-sentno-1025"	"1025"	"bisha hwd . saii jit ki faktwr rak hna . rani hna bwia 3lah nta win rak ."	"Bisha is told to go down or leave, with the surface hwd preserved. The speaker says they have come with an opaque factor-like expression, says the listener is here, and asks Dad where he is; the actor directions remain uncertain."	"비샤에게 ‘hwd’라고 내려가거나 가라고 하는 말이 나와요. 화자는 불투명한 factor 같은 표현과 함께 왔다고 하며 상대가 여기 있다고 하고, 아빠에게 어디 있느냐고 물어요. 행위자 방향은 불확실하게 보존해요."	"A2"	"28"	"family_relationships"	"opaque_command_and_question_about_dads_location"	"conversation"	"question"	"colloquial"	"high"	"code_switching|source_ambiguity"	"draft"
"madoran-s6-sentno-1026"	"1026"	"hwd . ma nhwdsh . hwd wldi w an3l alshitan ."	"The speaker repeats the opaque surface hwd and says they will not go down. They address someone as their son, curse the devil, and urge or command him to go down; the exact sense of the surrounding surface remains uncertain."	"화자는 불투명한 표면형 ‘hwd’를 반복하며 자신은 내려가지 않겠다고 해요. 누군가를 아들이라고 부르고 악마를 저주하며 내려가라고 재촉하거나 명령해요. 주변 표면형의 정확한 뜻은 불확실해요."	"A2"	"36"	"family_relationships"	"repeated_opaque_command_to_go_down"	"conversation"	"command"	"colloquial"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-1027"	"1027"	"mnhwdsh walw . amk 7lwa rkbthaa 3liha ."	"The speaker says they will not go down or do anything, then makes a crude sexual statement about the listener's beautiful mother and riding her. The vulgar actor direction is retained without softening it."	"화자는 내려가지도 아무것도 하지도 않겠다고 한 뒤, 상대의 아름다운 어머니를 타겠다는 식의 노골적이고 성적인 말을 해요. 저속한 행위자 방향을 순화하지 않고 보존해요."	"B1"	"48"	"daily_life"	"vulgar_sexual_insult_about_mothers"	"conversation"	"complaint"	"offensive"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-1028"	"1028"	"la bgha rkbtha mra . jibwli mwlkhir nhwd . m3lish nshwfwlk wkhdwkhra ."	"The speaker says someone wanted to ride her once, then says, ‘Bring Moulkheir; I will go down.’ The speaker then says they will see or find an unclear person or thing for the listener. The sexual and opaque surfaces are preserved, and the actors are not merged."	"화자는 누군가가 한 번 그녀를 타고 싶어 했다고 말한 뒤 ‘물카이르를 데려와. 나는 내려갈게’라고 해요. 이어 상대를 위해 불분명한 사람이나 물건을 찾아보겠다고 해요. 성적인 표면형과 불확실성을 보존하고 두 행위자를 합치지 않아요."	"B2"	"56"	"family_relationships"	"opaque_vulgar_exchange_about_moulkheir"	"conversation"	"complaint"	"offensive"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-1029"	"1029"	"la rani baghi mwlkhir drwk alli bwha 7zim riis 9bila ma ikhsna walw 3ndk kirak dair t9wl rak harb mn ghsal . m3lish ia wldi ghir bshwia w nzaiftwha w7d mn 3ndna w irw7 3ndha w blak 3la rbi ijib alkhir"	"The speaker wants Moulkheir now and identifies Moulkheir as the person whose father is Hazim, a tribal chief. They say the group needs nothing from the listener, compare him to someone fleeing a washer or bathhouse, and propose sending a person from their side to go to her; they hope God brings good."	"화자는 지금 물카이르를 원하며 물카이르의 아버지가 부족장 하짐이라고 말해요. 상대에게서 필요한 것은 없다고 하고, 세탁장이나 목욕탕에서 도망친 사람처럼 행동한다고 비유해요. 자기들 쪽 사람을 보내 그녀에게 가게 하자고 하며 신이 좋은 일을 가져오기를 바라요."	"B2"	"58"	"family_relationships"	"arranging_marriage_with_tribal_chiefs_daughter"	"conversation"	"suggestion"	"mixed"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-1030"	"1030"	"baghi tb3t wa7d aia rw7 bwia w ana n93d hna . ha ma tl3lish linar llras . bghaw itl3wa bghaw ihwdwa . an3l alshitan . allh in3lh w ikhzih . ma raksh baghi thwd . manish baghi . la la . ha tl9ni ."	"The speaker proposes sending someone and tells Dad to go while the speaker stays. They mention an opaque phrase about something reaching the head, say people want to go up and go down, curse the devil, reject the idea of going down, and ask to be released."	"화자는 누군가를 보내자고 하며 아빠에게 가라고 하고 자신은 여기 있겠다고 해요. 머리에 닿는 것과 관련된 불투명한 표현을 쓰고, 사람들이 올라가고 내려가려 한다고 하며 악마를 저주해요. 내려가고 싶지 않다고 거부한 뒤 자신을 놓아 달라고 해요."	"B1"	"48"	"family_relationships"	"argument_about_leaving_and_release"	"conversation"	"complaint"	"offensive"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-1031"	"1031"	"si ma fi w ndir kima nbghi amli 9t3w bih shjra w la khawh hna an93d hna ."	"The speaker says there is no problem and that they will do as they wish. A partly opaque clause mentions cutting a tree or its brother with something and staying there; the surface and uncertainty are preserved."	"화자는 문제가 없다며 자신이 원하는 대로 하겠다고 해요. 무언가로 나무나 그 형제를 자른다는 식의 불투명한 절과 그곳에 머물겠다는 말이 나오며, 표면형과 불확실성을 보존해요."	"B1"	"42"	"daily_life"	"opaque_tree_cutting_and_staying_statement"	"conversation"	"information"	"colloquial"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-1032"	"1032"	"mshina t3 3wd mtzidsh tr9d m3aia hna r9d 3nd wad . dban mn jha w nta mn jha khtra jaia shwf al7ram faida ma 3ndi nhdr . win rak rai7 ? falshkhir mats9sish w win ghadi ts9si ."	"The speaker calls something an ugly stick or wooden object and tells the listener not to sleep with them but by the river. They place flies on one side and the listener on the other, use an opaque reproach about what good is gained, and ask where the listener is going; snoring and questioning are also mentioned."	"화자는 무언가를 못생긴 막대기나 나무 물건이라고 부르며 자신과 함께 자지 말고 강가에서 자라고 해요. 파리는 한쪽에, 상대는 다른 쪽에 두는 식으로 말하고, 무슨 이득이 있느냐는 불투명한 질책과 어디로 가느냐는 질문을 해요. 코골이와 질문에 관한 표현도 나와요."	"B1"	"50"	"daily_life"	"comic_reproach_about_sleeping_by_river"	"conversation"	"complaint"	"offensive"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-1033"	"1033"	"r9d ia hama ttbwf . 7mama alli rslthali ghir alkhir . ghir alkhir . shwf ghadi nklfk bmhma . tfdl"	"The speaker tells Hama to sleep and uses an opaque insult or nickname. They mention a pigeon sent by the listener and say it brought only good, then announce that they will assign the listener a mission and invite them to proceed."	"화자는 하마에게 자라고 하며 불투명한 모욕이나 별명을 써요. 상대가 보낸 비둘기를 언급하며 좋은 것만 가져왔다고 하고, 임무를 맡기겠다고 한 뒤 하라고 권해요."	"B1"	"36"	"daily_life"	"assigning_a_mission_after_pigeon_joke"	"conversation"	"suggestion"	"colloquial"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-1034"	"1034"	"bnt shaf ta3km . wah hdak bwfw 3ndh bnt . 3ndh ghir w7da w rikwmbwns 9hwtk hi ghadi n3tik arb3 b9rat"	"The speaker asks about the daughter of the listener's shaf or chief. They say Bofu has one daughter and offer four cows as a reward for the listener's coffee or service; several terms remain opaque."	"화자는 상대의 shaf 또는 우두머리의 딸에 대해 묻고, 부푸에게 딸이 한 명 있다고 해요. 상대의 커피나 서비스에 대한 보상으로 소 네 마리를 주겠다고 하며 여러 표현은 불투명하게 남겨요."	"B1"	"38"	"family_relationships"	"comic_offer_of_cows_for_marriage_or_service"	"conversation"	"suggestion"	"mixed"	"high"	"code_switching|source_ambiguity"	"flagged"
