"source_uid"	"sentno"	"latin"	"english"	"korean"	"cefr_level"	"difficulty_score"	"domain"	"topic"	"genre"	"speech_act"	"register"	"context_dependency"	"processing_flags"	"enrichment_state"
"madoran-s6-sentno-0513"	"513"	"mn l7ith wbkhr lh ."	"He uses his own beard as incense for him; the proverb wording and exact implication are unclear."	"그는 자기 수염으로 자신을 위한 향을 피워요. 속담의 표현과 정확한 함의는 불분명해요."	"B2"	"52"	"culture_tradition"	"unclear_proverb_about_self_help"	"proverb"	"description"	"colloquial"	"high"	"idiom_culture|source_ambiguity"	"flagged"
"madoran-s6-sentno-0514"	"514"	"d3wa bla dhnwb fi ras mwlaha tdhwb ."	"Literally, 'a supplication without sins melts on its owner's head'; as a proverb, it suggests that an unfounded prayer or curse returns to the person who uttered it. The exact idiomatic wording is uncertain."	"문자 그대로는 ‘죄 없는 기도는 그 주인의 머리에서 녹는다’는 뜻이고, 속담으로는 근거 없이 한 기도나 저주가 그것을 말한 사람에게 돌아온다는 의미인 듯해요. 정확한 관용적 표현은 불확실해요."	"C1"	"66"	"religion"	"unclear_proverb_about_prayer"	"proverb"	"description"	"mixed"	"high"	"idiom_culture|source_ambiguity"	"flagged"
"madoran-s6-sentno-0515"	"515"	"shwi mn al7na wshwi mn rtaba alidin ."	"A little henna and a little softness or moisture of the hands; the exact proverb meaning is unclear."	"약간의 헤나와 손의 약간의 부드러움 또는 촉촉함이라는 말이에요. 정확한 속담의 뜻은 불분명해요."	"B2"	"55"	"culture_tradition"	"unclear_proverb_about_henna"	"proverb"	"description"	"colloquial"	"high"	"idiom_culture|source_ambiguity"	"flagged"
"madoran-s6-sentno-0516"	"516"	"id w7da ma tsf9 . bm3na ki nsandw wa7d w nt3awnw ndirwa lambwsibl"	"One hand cannot clap. When we support one another and cooperate, we can do the impossible."	"손 하나로는 박수를 칠 수 없어요. 서로 돕고 협력하면 불가능한 일도 할 수 있어요."	"A2"	"28"	"family_relationships"	"proverb_about_cooperation"	"proverb"	"suggestion"	"neutral"	"low"	"idiom_culture"	"flagged"
"madoran-s6-sentno-0517"	"517"	"tkhti rasi wtfwt ."	"Go over my head and move on; the exact command is context-dependent."	"내 머리를 넘어 그냥 지나가라는 말이에요. 정확한 명령의 뜻은 문맥에 따라 달라요."	"B1"	"42"	"daily_life"	"unclear_command_to_move_on"	"conversation"	"command"	"colloquial"	"high"	"idiom_culture|source_ambiguity"	"flagged"
"madoran-s6-sentno-0518"	"518"	"ghta alshms balghrbal ."	"He covered the sun with a sieve. The expression refers to trying to hide something obvious."	"그는 체로 태양을 가렸어요. 이 표현은 명백한 것을 숨기려는 일을 가리켜요."	"A2"	"25"	"culture_tradition"	"proverb_about_hiding_the_obvious"	"proverb"	"warning"	"neutral"	"medium"	"idiom_culture"	"flagged"
"madoran-s6-sentno-0519"	"519"	"dar alnsa' wal9s3a iabsa ."	"The women's house has a dry serving bowl; the phrase suggests a household without food, but its exact implication is unclear."	"여자들의 집에 마른 그릇만 있다는 말이에요. 음식이 없는 집을 암시하는 듯하지만 정확한 함의는 불분명해요."	"B2"	"54"	"family_relationships"	"unclear_proverb_about_household_food"	"proverb"	"description"	"colloquial"	"high"	"idiom_culture|source_ambiguity"	"flagged"
"madoran-s6-sentno-0520"	"520"	"ma ib9a fi alwad ghir 7jarh . ( aldnia fania la ib9a mnha ghir f3ail tkwn ki al7jara tlazmk mthlma tlazm alwad 7ta wala nshf ."	"Nothing remains in the wadi except its stones. The parenthetical explanation says that life is transient and that only one's deeds remain with one, like stones that stay with the wadi even when it dries."	"와디에는 돌만 남아요. 괄호 안의 설명은 삶은 덧없고, 와디가 말라도 곁에 남는 돌처럼 사람에게는 자신의 행동만 남는다는 뜻을 설명해요."	"C1"	"72"	"culture_tradition"	"proverb_about_legacy_and_transience"	"proverb"	"opinion"	"mixed"	"high"	"idiom_culture|long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-0521"	"521"	"7kilna l9ta m9wda sratlk fi 7iatk rkbt fi bis w shwfwr kan tal9 mwsi9a rai w mzidlha bzaf 7rt w nas 9a3 ma 9atlh walw"	"Tell us about a crazy incident that happened in your life. I got on a bus, the driver was blasting rai music and turning it up a lot, I became annoyed, and none of the other people said anything."	"살면서 겪은 황당한 일을 들려줘요. 버스를 탔는데 운전사가 라이 음악을 크게 틀고 더 키웠어요. 나는 화가 났지만 다른 사람들은 아무 말도 하지 않았어요."	"B2"	"62"	"transport"	"bus_story_with_loud_rai_music"	"narrative"	"request"	"colloquial"	"high"	"long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-0522"	"522"	"aia klani 9lbi 9lt nhdr m3ah w mnb3d 9lt shdkhlni dwk i9wl kash wa7d ihdr m3ah ma nrb7sh 3ib"	"My heart told me to talk to him, but then I said, 'What is it to me?' If someone talks to him, I gain nothing; it would be shameful."	"마음은 그에게 말하라고 했지만, 곧 ‘그게 나와 무슨 상관이야?’라고 생각했어요. 누가 그에게 말해도 내게 이득은 없고 부끄러운 일이 될 것 같았어요."	"B2"	"58"	"daily_life"	"hesitation_about_intervening"	"conversation"	"opinion"	"colloquial"	"high"	"long_source|source_ambiguity"	"flagged"
