"source_uid"	"sentno"	"latin"	"english"	"korean"	"cefr_level"	"difficulty_score"	"domain"	"topic"	"genre"	"speech_act"	"register"	"context_dependency"	"processing_flags"	"enrichment_state"
"madoran-s6-sentno-1153"	"1153"	"3bd al9adr : walw , mn 3ndk"	"Abdelkader says there is nothing new and asks what the other person has."	"압델카데르가 새로운 일은 없다고 하며 상대에게 무엇이 있는지 물어요."	"A1"	"8"	"daily_life"	"brief_check_in_about_news"	"conversation"	"question"	"colloquial"	"low"	""	"draft"
"madoran-s6-sentno-1154"	"1154"	"hwari : kif kif , mkansh"	"Hawari says it is the same as before and that there is nothing."	"하와리가 전과 같고 아무것도 없다고 답해요."	"A1"	"8"	"daily_life"	"brief_negative_reply"	"conversation"	"answer"	"colloquial"	"low"	""	"draft"
"madoran-s6-sentno-1155"	"1155"	"3bda al9adr : ( sha rak tdir"	"Abdelkader begins asking what the other person is doing, but the recorded line is incomplete."	"압델카데르가 상대가 무엇을 하는지 묻기 시작하지만 녹음된 문장이 완결되지 않았어요."	"A2"	"24"	"daily_life"	"incomplete_question_about_activity"	"conversation"	"question"	"colloquial"	"high"	"source_ambiguity|source_corruption"	"flagged"
"madoran-s6-sentno-1156"	"1156"	"hwari : walw"	"Hawari says, ‘Nothing.’"	"하와리가 ‘아무것도 아니야’라고 답해요."	"A1"	"4"	"daily_life"	"minimal_negative_reply"	"conversation"	"answer"	"colloquial"	"low"	""	"draft"
"madoran-s6-sentno-1157"	"1157"	"tbghi tl3b m3aia matsh drwk"	"The speaker asks whether the listener wants to play a match with them now."	"화자가 지금 자신과 시합을 하고 싶은지 상대에게 물어요."	"A1"	"14"	"sports"	"inviting_someone_to_play_a_match"	"conversation"	"question"	"colloquial"	"low"	""	"draft"
"madoran-s6-sentno-1158"	"1158"	"hwari : wah , nl3b"	"Hawari agrees to play."	"하와리가 시합을 하겠다고 동의해요."	"A1"	"8"	"sports"	"accepting_an_invitation_to_play"	"conversation"	"agreement"	"colloquial"	"low"	""	"draft"
"madoran-s6-sentno-1159"	"1159"	"3bd al9adr : aia wjd rw7k , ghadi _ nfwt 3lik"	"Abdelkader tells Hawari to get ready and says he is going to beat or overtake him; the final verb is retained without forcing one reading."	"압델카데르가 하와리에게 준비하라고 하며 자신이 그를 이기거나 앞설 것이라고 말해요. 마지막 동사는 한 가지로 확정하지 않고 보존해요."	"A2"	"28"	"sports"	"playful_challenge_before_a_match"	"conversation"	"warning"	"colloquial"	"medium"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-1160"	"1160"	"hwari : s7a"	"Hawari gives a brief colloquial acknowledgment, roughly ‘okay’ or ‘thanks’; the isolated expression is context-dependent."	"하와리가 대략 ‘알겠어’ 또는 ‘고마워’에 해당하는 짧은 구어체 응답을 해요. 고립된 표현이라 문맥 의존성이 있어요."	"A1"	"18"	"daily_life"	"colloquial_acknowledgment"	"conversation"	"answer"	"colloquial"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-1161"	"1161"	"3bd al9adr : rani jai , kash ma njiblk m3aia"	"Abdelkader says he is coming and asks whether he should bring the listener anything."	"압델카데르가 가고 있다고 하며 상대에게 무엇인가 가져다줄지 물어요."	"A2"	"24"	"daily_life"	"offering_to_bring_something"	"conversation"	"question"	"colloquial"	"medium"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-1162"	"1162"	"hwari : s7it , rani n9ar3lk"	"Hawari thanks Abdelkader and says he is going to compete with or challenge him; the colloquial verb remains source-close."	"하와리가 압델카데르에게 고맙다고 하며 그와 겨루거나 도전하겠다고 말해요. 구어체 동사는 원문에 가깝게 남겨요."	"A2"	"26"	"sports"	"replying_to_a_playful_challenge"	"conversation"	"agreement"	"colloquial"	"medium"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-1163"	"1163"	"@@Lat@@R ch d @@Lat@@Or allhja alwhrania @@Lat@@d lecte @@Lat@@ r n s @@Lat@@a @@Lat@@P1 j 1 - @@Lat@@a t be"	"A corrupted title-like line appears to refer to the Oran dialect and part one, but several characters are not recoverable."	"손상된 제목 형태의 줄로, 오랑 방언과 1부를 가리키는 듯하지만 여러 문자를 복원할 수 없어요."	"C1"	"78"	"culture_tradition"	"corrupted_title_about_oran_dialect"	"expository"	"information"	"mixed"	"high"	"source_ambiguity|source_corruption"	"flagged"
"madoran-s6-sentno-1164"	"1164"	"kima knt w3dtkm 9tlkm bli ghadi nhdr lkm 3la allhja alwhrania 3ndk shwala brwblam l9it si ba bwsibl baskw lwkan n93d nhdr 6 snin w ghadi mn7bssh w 3labali bli ghashi ma ibghwsh alfidiw alli ikwnwa twal 3liha ghadi nsaii bash nkhtasr 9dr almstta3 . ghadi ndkhl dirakt bash mntwlsh 3likm . 3lah bghit nhdr hdra t3 whran , alwhrania baskw li9lkm t3rfwa hdra t3 whrania 79ania drwk ma rahish kaina , rahi 9lila baskw m3 dkhwl bzaf t3 alnas si nwrmal ma fiha walw 3adi dkhlwa m3ahm lhjat w lghat ta3hm w tghaw shwia 3la alhdra t3 wharna t3 al79ania alli kant bkri kima bkri ki tdkhl ll7anwt ma tl9ash w7da shira tdkhl 3ndh t9wlh a3tini ljafil t9wlh a3tini likhia 7na wa7d bkri min kan ilbs shda tkwn shaba kima i9wlw btziria labs 7ta . 7na n9wlw rani darb fiha trakhia wa7d min ibghi iti7 wa7d mi9wlhsh ghadi ndrilk krwsh bi la i9wlh ghadi ndrbk nghashik ."	"The speaker introduces a promised explanation of Wahrani speech, says the subject could take years, and explains that contact with many people, dialects, and languages has changed the older Oran variety. They give clothing and threat examples while preserving the long source and its dialect-specific wording."	"화자는 약속했던 와흐라니 말씨 설명을 시작하며 이 주제는 몇 년이 걸릴 수도 있다고 해요. 많은 사람과 방언·언어가 유입되면서 예전 오랑 방언이 바뀌었다고 설명하고, 옷차림과 위협의 예를 들며 긴 원문과 방언 특유의 표현을 보존해요."	"C1"	"88"	"culture_tradition"	"introduction_to_wahrani_dialect_change"	"expository"	"narration"	"mixed"	"high"	"code_switching|idiom_culture|long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-1165"	"1165"	"7na wa7d twil n3itwlh lar9w w twila lar9a w bwrdw dwnk hdra kant bzaf fiha alamwr t3 sbniwl hadi hi hdra 79ania alli kant fi whran ntfahmwa zin zin baskw 3lah fi whran si tadigh fi laljiri ki kant jzair t7t 7maia t3 aldwla 3tmania fi al9rwn alwsta whran kant mst3mrtha asbania siti aisbaniwl ma 3ndk ma thdr ."	"The speaker explains that Oran's older speech contained many Spanish elements and connects this to the city's history under Ottoman Algeria and Spanish colonial rule; several historical and loanword details remain source-close."	"화자는 예전 오랑 말에 스페인어 요소가 많았다고 설명하며 오스만 시대의 알제리와 스페인 식민 통치라는 도시의 역사와 연결해요. 역사와 차용어의 세부 내용은 원문에 가깝게 남겨요."	"C1"	"82"	"history"	"spanish_influence_on_oran_speech"	"expository"	"information"	"mixed"	"high"	"code_switching|idiom_culture|long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-1166"	"1166"	"w had twajd t3 sbaniwl alli kanw fi whran fwrt bwbilasiwn fi lijw awrbian ."	"The speaker describes the Spanish presence in Oran as a substantial population and links it to a European urban setting; the place-description wording is partly opaque."	"화자는 오랑에 있었던 스페인인의 존재를 상당한 인구로 설명하고 유럽 도시 환경과 연결해요. 장소를 설명하는 표현 일부는 불투명해요."	"B2"	"66"	"history"	"spanish_population_in_oran"	"expository"	"description"	"mixed"	"high"	"code_switching|source_ambiguity"	"flagged"
